siruta,primar,id_partid_principal,nume_partid_principal,linkp
132459,CÂRLAN ILEANA,62,UNIUNEA SOCIAL LIBERALĂ,
133688,LUNGU CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
46830,POPESCU PARASCHIV,31,PARTIDUL NAȚIONAL LIBERAL,
47417,UNGUREANU FĂNEL,31,PARTIDUL NAȚIONAL LIBERAL,
47854,APOSTOL MARIAN,31,PARTIDUL NAȚIONAL LIBERAL,
48968,STANCIU DUMITRU,31,PARTIDUL NAȚIONAL LIBERAL,
49019,VLAD DOMNICA,31,PARTIDUL NAȚIONAL LIBERAL,
50102,NĂSTASE DANIEL,31,PARTIDUL NAȚIONAL LIBERAL,
50326,DEDU ROMI,31,PARTIDUL NAȚIONAL LIBERAL,
47373,CONSTANTIN DUMITRU,15,PARTIDUL DEMOCRAT LIBERAL,
174744,BACINSCHI DECEBAL - GABRIEL,62,UNIUNEA SOCIAL LIBERALĂ,
175126,BUDEANU IONEL,62,UNIUNEA SOCIAL LIBERALĂ,
175206,BĂLESCU STANCU,62,UNIUNEA SOCIAL LIBERALĂ,
175368,SICHIN ȘTEFAN,62,UNIUNEA SOCIAL LIBERALĂ,
175885,BOLOVAN ION - DOREL,62,UNIUNEA SOCIAL LIBERALĂ,
175509,PÂRLOGEA ȘERBAN,62,UNIUNEA SOCIAL LIBERALĂ,
175938,TÎLVĂR VALENTIN,62,UNIUNEA SOCIAL LIBERALĂ,
175983,DOGARU PETRICĂ,999,CANDIDAT INDEPENDENT,
176301,VATRĂ VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
176686,STICLARU ION,62,UNIUNEA SOCIAL LIBERALĂ,
176338,ȚANDĂRĂ NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
176506,TOMA CĂTĂLIN DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
176551,GHEORGHIȚĂ ION,62,UNIUNEA SOCIAL LIBERALĂ,
176891,POPESCU NICU - CIPRIAN,15,PARTIDUL DEMOCRAT LIBERAL,
178180,POSTOLACHE GABRIEL,15,PARTIDUL DEMOCRAT LIBERAL,
176944,PĂUCĂ ION,62,UNIUNEA SOCIAL LIBERALĂ,
177263,VLAD PETRUȘ,62,UNIUNEA SOCIAL LIBERALĂ,
177003,GOGORIȚĂ ION,62,UNIUNEA SOCIAL LIBERALĂ,
177469,MACOVEI RĂDUȚĂ,62,UNIUNEA SOCIAL LIBERALĂ,
177600,ENE STOICA,62,UNIUNEA SOCIAL LIBERALĂ,
177726,GÎRNEAȚĂ ELENA,62,UNIUNEA SOCIAL LIBERALĂ,
178046,MIHALCEA DANIELA,62,UNIUNEA SOCIAL LIBERALĂ,
178313,MARCU VALENTIN,999,CANDIDAT INDEPENDENT,
131443,NIȚĂ DRAGOȘ,15,PARTIDUL DEMOCRAT LIBERAL,
178475,SPĂTARU GEORGEL - VIOREL,999,CANDIDAT INDEPENDENT,
178689,MÎRZA VIOREL,62,UNIUNEA SOCIAL LIBERALĂ,
178750,DANȚIȘ IONICĂ,62,UNIUNEA SOCIAL LIBERALĂ,
178910,BRATOSIN VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
178947,PARDOS NICU,62,UNIUNEA SOCIAL LIBERALĂ,
95499,RUSU VASILE,62,UNIUNEA SOCIAL LIBERALĂ,http://www.pna.ro/comunicat.xhtml?id=4469 </br>
20563,NEGHINA VICTOR LAURENTIU,15,PARTIDUL DEMOCRAT LIBERAL,
20607,MIHALCEA VALERICĂ,31,PARTIDUL NAȚIONAL LIBERAL,
20670,VLASIE ION,62,UNIUNEA SOCIAL LIBERALĂ,
20910,SERBAN ANDREI,62,UNIUNEA SOCIAL LIBERALĂ,
20965,ȘILOCHI ȘTEFAN,61,PARTIDUL SOCIAL DEMOCRAT,
21454,COMAN MIHAI,61,PARTIDUL SOCIAL DEMOCRAT,
21560,ANDRUȘCA NICOLAE,61,PARTIDUL SOCIAL DEMOCRAT,
21720,SOROIU DANIEL,62,UNIUNEA SOCIAL LIBERALĂ,
21757,DURLAN IULIAN,62,UNIUNEA SOCIAL LIBERALĂ,
22059,OLARIU VIOREL,62,UNIUNEA SOCIAL LIBERALĂ,
22166,SPIRIDON V. CONSTANTIN,61,PARTIDUL SOCIAL DEMOCRAT,
22898,BĂDIC RODICA - MIHAELA,31,PARTIDUL NAȚIONAL LIBERAL,
22380,BUJOR IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
23449,APREOTESEI GABRIEL,61,PARTIDUL SOCIAL DEMOCRAT,
23948,FANTU VIOREL,61,PARTIDUL SOCIAL DEMOCRAT,
24187,MOȚOC N. IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
24276,GHEORGHIȚA MARIUS GABRIEL,56,PARTIDUL CONSERVATOR,
23797,OSOLOȘ ION,61,PARTIDUL SOCIAL DEMOCRAT,
24034,DEDIU COSTEL,15,PARTIDUL DEMOCRAT LIBERAL,
24766,CHEȚA LUCIAN,62,UNIUNEA SOCIAL LIBERALĂ,
25068,BOSTAN CRISTINEL - COSTEL,15,PARTIDUL DEMOCRAT LIBERAL,
26029,TALABA NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
26083,PRAVAT ION,62,UNIUNEA SOCIAL LIBERALĂ,
64096,DIMÉNY ZOLTÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
64719,PÁLL ENDRE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
64461,LUKÁCS RÓBERT,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
64826,BALOGH TIBOR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
65105,MOLNÁR ISTVÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
65154,VARGA ATTILA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
85289,ANDRÁS ZOLTÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
175670,MATEIU COSTEL,62,UNIUNEA SOCIAL LIBERALĂ,
178885,VĂSUIAN ION,62,UNIUNEA SOCIAL LIBERALĂ,
176150,CAZACU IORDACHE,62,UNIUNEA SOCIAL LIBERALĂ,
176793,CRISTIAN CORNELIU,62,UNIUNEA SOCIAL LIBERALĂ,
177405,PĂUN VLADIMIR - SEBASTIAN,62,UNIUNEA SOCIAL LIBERALĂ,
177799,ZBÎRCIOG VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
177557,AVRAM ION,62,UNIUNEA SOCIAL LIBERALĂ,
177762,CIOLAN COSTICĂ,62,UNIUNEA SOCIAL LIBERALĂ,
178117,BÎZNĂ VALENTIN,62,UNIUNEA SOCIAL LIBERALĂ,
21971,CIOBOTARU VASILICĂ,31,PARTIDUL NAȚIONAL LIBERAL,
178377,MICU NICĂ,62,UNIUNEA SOCIAL LIBERALĂ,
178545,CIOBOTARU FĂNICĂ,62,UNIUNEA SOCIAL LIBERALĂ,
22834,TILIBAȘA GHEORGHE,31,PARTIDUL NAȚIONAL LIBERAL,
22237,SAVIN VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
76497,SÂRGHIE GELU,62,UNIUNEA SOCIAL LIBERALĂ,
22665,ABDULA ȘTEFĂNEL,62,UNIUNEA SOCIAL LIBERALĂ,
23047,ZĂBRĂUȚANU IOAN,61,PARTIDUL SOCIAL DEMOCRAT,
23494,GHELASE ARMENCEA CORNELIU - CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
24524,CIORAVĂ GELU,61,PARTIDUL SOCIAL DEMOCRAT,
75766,DUMITRU MIRCEA,6,ASOCIAȚIA PARTIDA ROMILOR PRO - EUROPA,
25745,TĂBĂCARU PETRU,31,PARTIDUL NAȚIONAL LIBERAL,
75819,NĂSTASĂ PETRACHE,15,PARTIDUL DEMOCRAT LIBERAL,
77587,TUDOR TROFIM,61,PARTIDUL SOCIAL DEMOCRAT,
45619,DRUGĂ ADRIAN,61,PARTIDUL SOCIAL DEMOCRAT,
163057,LUNGU CRISTIAN,62,UNIUNEA SOCIAL LIBERALĂ,
174860,ARMENCEA CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
175260,AUR SANDU,62,UNIUNEA SOCIAL LIBERALĂ,
175055,PETRE ION,62,UNIUNEA SOCIAL LIBERALĂ,
175787,TACU EMIL,62,UNIUNEA SOCIAL LIBERALĂ,
176445,IONESCU NECULAI,62,UNIUNEA SOCIAL LIBERALĂ,
177352,NIȚU MARICEL,62,UNIUNEA SOCIAL LIBERALĂ,
42771,MEIROȘU IONEL,15,PARTIDUL DEMOCRAT LIBERAL,
44113,CAZACU PETRE,62,UNIUNEA SOCIAL LIBERALĂ,
43466,TUTULAN RICĂ,15,PARTIDUL DEMOCRAT LIBERAL,
43625,MOȘESCU ALEXANDRU,62,UNIUNEA SOCIAL LIBERALĂ,
44462,CARAMAN NEAGU,62,UNIUNEA SOCIAL LIBERALĂ,
45361,MĂRGĂRIT MARIAN,61,PARTIDUL SOCIAL DEMOCRAT,
48842,LEAUA FLORIN IULIAN,31,PARTIDUL NAȚIONAL LIBERAL,
75203,ȚUCHEL GERHARDT DANIEL,62,UNIUNEA SOCIAL LIBERALĂ,
76807,BOGHIU IONEL,62,UNIUNEA SOCIAL LIBERALĂ,
75258,ARGHIRI VIRGIL,62,UNIUNEA SOCIAL LIBERALĂ,
76040,TUCHILUȘ ION,62,UNIUNEA SOCIAL LIBERALĂ,
45673,TUDOSE ION,31,PARTIDUL NAȚIONAL LIBERAL,
177986,PAVEL NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
178894,SOLOMON ȘTEFAN,62,UNIUNEA SOCIAL LIBERALĂ,
178938,ROBU DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
178956,DIMA VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
177842,GROSU VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
174922,CHITIC VALERICĂ - DOREL,62,UNIUNEA SOCIAL LIBERALĂ,
175590,BRAICĂU NICOLAE GABRIEL,15,PARTIDUL DEMOCRAT LIBERAL,
176212,MAGHIARU GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
176613,NECULA COSTEL,62,UNIUNEA SOCIAL LIBERALĂ,
176748,NEAȚĂ MIHAI,62,UNIUNEA SOCIAL LIBERALĂ,
178607,LUPU IONEL,999,CANDIDAT INDEPENDENT,
178821,PĂCURARU NICUȘOR,62,UNIUNEA SOCIAL LIBERALĂ,
178929,CHIRILĂ VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
133562,NEGOIȚESCU NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
134755,TOADER EUGEN,62,UNIUNEA SOCIAL LIBERALĂ,
132011,BRATU MIHAIL,15,PARTIDUL DEMOCRAT LIBERAL,
135681,MAREȘ IULIANA DORINA,15,PARTIDUL DEMOCRAT LIBERAL,
25825,ANTON IOAN,61,PARTIDUL SOCIAL DEMOCRAT,
46484,MOISE CONSTANTIN,61,PARTIDUL SOCIAL DEMOCRAT,
133919,ȚÎRLEA DUMITRU - CONSTANTIN,15,PARTIDUL DEMOCRAT LIBERAL,
130231,TREANȚĂ GHEORGHE,61,PARTIDUL SOCIAL DEMOCRAT,
168309,DRĂGHICI CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
125374,CIOCÎRLAN SAVU,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,
125418,TEODOSESCU MĂDĂLIN - ADY,62,UNIUNEA SOCIAL LIBERALĂ,
125846,VLĂDUȚ MARIN,61,PARTIDUL SOCIAL DEMOCRAT,
172457,HORĂSCU ION,61,PARTIDUL SOCIAL DEMOCRAT,
125873,CHITEZ ILIE,31,PARTIDUL NAȚIONAL LIBERAL,
126022,CHEROIU ION,61,PARTIDUL SOCIAL DEMOCRAT,
126166,VĂDUVA IONEL,61,PARTIDUL SOCIAL DEMOCRAT,
126433,UNGUREANU COSMIN,31,PARTIDUL NAȚIONAL LIBERAL,
126503,ALEXE I. DOREL,31,PARTIDUL NAȚIONAL LIBERAL,
126772,CRĂCIUNESCU ION,61,PARTIDUL SOCIAL DEMOCRAT,
174520,RĂSPOPESCU LUPU,62,UNIUNEA SOCIAL LIBERALĂ,
127625,NIȚĂ ALEXANDRU,61,PARTIDUL SOCIAL DEMOCRAT,
129139,VIZANTIE CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
128105,UDRESCU TUDOR,61,PARTIDUL SOCIAL DEMOCRAT,
129816,PICIU V. VALENTIN,61,PARTIDUL SOCIAL DEMOCRAT,
167981,NEDELCU CRISTIAN,62,UNIUNEA SOCIAL LIBERALĂ,
171209,FLORESCU GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
171879,CÎRSTINA CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
169547,MELENTE GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
170444,CONCIOIU NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
170952,COSTEA TIBERIU,62,UNIUNEA SOCIAL LIBERALĂ,
173793,STAIU GHEORGHE,31,PARTIDUL NAȚIONAL LIBERAL,
130348,CĂPRARU ION,62,UNIUNEA SOCIAL LIBERALĂ,
173597,STĂNESCU ION,62,UNIUNEA SOCIAL LIBERALĂ,http://www.pna.ro/comunicat.xhtml?id=3854 </br> http://www.pna.ro/comunicat.xhtml?id=3860 </br>
173748,UȚA ALEXANDRU,31,PARTIDUL NAȚIONAL LIBERAL,
174218,VĂTAFU FLORIN,61,PARTIDUL SOCIAL DEMOCRAT,
128178,MATEI DUMITRU DĂNUȚ,61,PARTIDUL SOCIAL DEMOCRAT,
127171,IOANA MIHAI,15,PARTIDUL DEMOCRAT LIBERAL,
127563,CÎRJAN EUGEN MIHAIL,61,PARTIDUL SOCIAL DEMOCRAT,
167641,MATEESCU MIHAI,31,PARTIDUL NAȚIONAL LIBERAL,
129914,ROTEA CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
172082,DEDIU ALEXANDRU - DOREL,62,UNIUNEA SOCIAL LIBERALĂ,
168130,IORDACHE PETRE,15,PARTIDUL DEMOCRAT LIBERAL,
167473,FRÂNCU EMILIAN VALENTIN,62,UNIUNEA SOCIAL LIBERALĂ,http://www.pna.ro/comunicat.xhtml?id=4036 </br>
167696,VASILACHE VASILE - SORIN,62,UNIUNEA SOCIAL LIBERALĂ,
168372,BÎZÎC ION,62,UNIUNEA SOCIAL LIBERALĂ,
167909,CONSTANTINESCU FLORINEL,15,PARTIDUL DEMOCRAT LIBERAL,
168559,BĂNACU CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
168791,MIREA GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
168880,ROȘU ALEXSANDRU,61,PARTIDUL SOCIAL DEMOCRAT,
168960,RADI VIOREL,62,UNIUNEA SOCIAL LIBERALĂ,
169896,TROCULESCU ION,62,UNIUNEA SOCIAL LIBERALĂ,
169306,SPÎRLEANU ION,62,UNIUNEA SOCIAL LIBERALĂ,
169994,NĂFLIU ION,62,UNIUNEA SOCIAL LIBERALĂ,
170514,NEAGOIE CONSTANTIN,999,CANDIDAT INDEPENDENT,
171325,BĂRZĂGEANU CONSTANTIN,15,PARTIDUL DEMOCRAT LIBERAL,
171806,ANGHEL GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
172377,ȘERBAN CONSTANTIN,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,
171539,UNGUREANU ION,62,UNIUNEA SOCIAL LIBERALĂ,
171995,PÎRVULESCU GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
172581,DRĂGHICI GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
172947,BLEJAN V. DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
173230,DUMBRAVĂ GHEORGHE,56,PARTIDUL CONSERVATOR,
173374,IONESCU IULIAN FLORIN,61,PARTIDUL SOCIAL DEMOCRAT,
173686,SĂRARU DAN CĂTĂLIN,62,UNIUNEA SOCIAL LIBERALĂ,
174156,GHIȚĂ GHEORGHE - SORIN,62,UNIUNEA SOCIAL LIBERALĂ,
74411,RESCEANU COSTICĂ,61,PARTIDUL SOCIAL DEMOCRAT,
127064,COSTEA DUMITRU,15,PARTIDUL DEMOCRAT LIBERAL,
127983,CIOCAN ION,31,PARTIDUL NAȚIONAL LIBERAL,
172340,MORARU NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
130384,NEAGU CRISTINEL,61,PARTIDUL SOCIAL DEMOCRAT,
126825,BONDRESCU AUREL,62,UNIUNEA SOCIAL LIBERALĂ,
126978,PETRIȘOR ALEXANDRU,62,UNIUNEA SOCIAL LIBERALĂ,
130062,VASILE V ION,57,PARTIDUL POPORULUI - DAN DIACONESCU,
130357,AMZU NICOLAE,61,PARTIDUL SOCIAL DEMOCRAT,
129380,LĂZĂRESCU MIHĂIȚĂ,62,UNIUNEA SOCIAL LIBERALĂ,
20411,TRĂISTARU CONSTANTIN,31,PARTIDUL NAȚIONAL LIBERAL,
22718,GARBEA VILMOS,15,PARTIDUL DEMOCRAT LIBERAL,
23975,PALIȘTAN ADRIAN,61,PARTIDUL SOCIAL DEMOCRAT,
26320,ARGATU IRINA,15,PARTIDUL DEMOCRAT LIBERAL,
26346,TAMAȘ BERNADIN,62,UNIUNEA SOCIAL LIBERALĂ,
167286,POPA VICTOR,62,UNIUNEA SOCIAL LIBERALĂ,
26361,ANTICA EUGEN,15,PARTIDUL DEMOCRAT LIBERAL,
123255,DUMINICĂ IOAN,61,PARTIDUL SOCIAL DEMOCRAT,
20297,STAVARACHE ROMEO,62,UNIUNEA SOCIAL LIBERALĂ,http://www.pna.ro/comunicat.xhtml?id=4773 </br> http://www.pna.ro/comunicat.xhtml?id=5040 </br> http://www.pna.ro/comunicat.xhtml?id=5131 </br> http://www.pna.ro/comunicat.xhtml?id=5138 </br>
20876,ILIE VIOREL,62,UNIUNEA SOCIAL LIBERALĂ,
26379,CIUBOTARU NOROCEL CĂLIN,31,PARTIDUL NAȚIONAL LIBERAL,
20313,MIHĂILĂ CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
20359,DOCHIEI PETRU,47,PARTIDUL ECOLOGIST ROMÂN,
20466,SOLOT MARCELIN,61,PARTIDUL SOCIAL DEMOCRAT,
20778,TURCEA IONEL,61,PARTIDUL SOCIAL DEMOCRAT,
22781,FLENCHEA N. VALENTIN,31,PARTIDUL NAȚIONAL LIBERAL,
20821,MIRON VIOREL,31,PARTIDUL NAȚIONAL LIBERAL,
21007,MERLUSCA DORU,15,PARTIDUL DEMOCRAT LIBERAL,
21098,DIACONU VICTOR,15,PARTIDUL DEMOCRAT LIBERAL,
21418,TIFAN ȘTEFAN,62,UNIUNEA SOCIAL LIBERALĂ,
21196,RAȚĂ VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
21249,ALCAZ I. IONEL,61,PARTIDUL SOCIAL DEMOCRAT,
21338,TULPAN DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
21506,MUNTEANU LAURENȚIU,62,UNIUNEA SOCIAL LIBERALĂ,
21597,ATONOAIE SORIN,15,PARTIDUL DEMOCRAT LIBERAL,
23387,CÂDĂ IONICĂ,31,PARTIDUL NAȚIONAL LIBERAL,
21668,IȘTOC CRISTIAN,62,UNIUNEA SOCIAL LIBERALĂ,
21855,JOCA ION,61,PARTIDUL SOCIAL DEMOCRAT,
22941,TURCAN IONEL,15,PARTIDUL DEMOCRAT LIBERAL,
22111,CIOBANU PUIU,56,PARTIDUL CONSERVATOR,
22576,IONEL IOAN,56,PARTIDUL CONSERVATOR,
24338,HORCHIDAN DORINEL,31,PARTIDUL NAȚIONAL LIBERAL,
23289,CRACIUN GIONI,15,PARTIDUL DEMOCRAT LIBERAL,
23350,VARGA AUREL,31,PARTIDUL NAȚIONAL LIBERAL,
25692,DONȚU VERONICA,61,PARTIDUL SOCIAL DEMOCRAT,
24999,PETRARU IONEL,31,PARTIDUL NAȚIONAL LIBERAL,
23644,DUMEA EUGEN,61,PARTIDUL SOCIAL DEMOCRAT,
23715,ȘILER ANTON,61,PARTIDUL SOCIAL DEMOCRAT,
24711,VLAD TOADER,61,PARTIDUL SOCIAL DEMOCRAT,
24631,ISCU GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
25629,ROTARIU V. VASILE,61,PARTIDUL SOCIAL DEMOCRAT,
25148,CLOPOTARU PETREA,31,PARTIDUL NAȚIONAL LIBERAL,
25362,HUIBAN CORNELU,31,PARTIDUL NAȚIONAL LIBERAL,
25932,BIBIRE C. VASILE,61,PARTIDUL SOCIAL DEMOCRAT,
25228,MANEA VALENTIN,61,PARTIDUL SOCIAL DEMOCRAT,
25291,AMBĂRUȘ MIRCEA,31,PARTIDUL NAȚIONAL LIBERAL,
25488,ALEXANDRESCU EUSEBIU,15,PARTIDUL DEMOCRAT LIBERAL,
25861,GHERGHELUCĂ SORIN,31,PARTIDUL NAȚIONAL LIBERAL,
26289,DUDĂU COSTEL,61,PARTIDUL SOCIAL DEMOCRAT,
121153,PLOȘNIȚĂ LIVIU - CRISTIAN,61,PARTIDUL SOCIAL DEMOCRAT,
122061,STATE GHEORGHE - DANIEL,61,PARTIDUL SOCIAL DEMOCRAT,
122132,CIOCĂNEL AUREL,61,PARTIDUL SOCIAL DEMOCRAT,
124028,MOTFOLEA VASILE,61,PARTIDUL SOCIAL DEMOCRAT,
123013,OPREA LEONARD,15,PARTIDUL DEMOCRAT LIBERAL,
123228,BÎRJOVEANU MARCEL - IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
123479,NICORESCU NECULAI,61,PARTIDUL SOCIAL DEMOCRAT,
123674,CROITORIU CRISTIAN,61,PARTIDUL SOCIAL DEMOCRAT,
124073,CIOBANU MANOLE,61,PARTIDUL SOCIAL DEMOCRAT,
124616,MACHIDON CONSTANTIN,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,
124493,GĂINĂ IULIAN,61,PARTIDUL SOCIAL DEMOCRAT,
124885,SMERIA VIOREL,15,PARTIDUL DEMOCRAT LIBERAL,
125061,FILIP IOAN,61,PARTIDUL SOCIAL DEMOCRAT,
21891,MÂRZAC IANCU VALENTIN,61,PARTIDUL SOCIAL DEMOCRAT,
22488,BANU VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
23127,CIUCHE ION,31,PARTIDUL NAȚIONAL LIBERAL,
23207,BACIU COSTEL,62,UNIUNEA SOCIAL LIBERALĂ,
23868,BABAN GHEORGHE,31,PARTIDUL NAȚIONAL LIBERAL,
24089,ȘTIUCĂ GUȚĂ,62,UNIUNEA SOCIAL LIBERALĂ,
24427,ANDRIES GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
24837,IVANCIU OVIDIU - ADRIAN,31,PARTIDUL NAȚIONAL LIBERAL,
25521,POPA TEODOR BOGDAN,31,PARTIDUL NAȚIONAL LIBERAL,
26353,GALATANU IONEL,15,PARTIDUL DEMOCRAT LIBERAL,
26118,ȚĂRANU OCTAVIAN DANIEL,15,PARTIDUL DEMOCRAT LIBERAL,
96593,ENCIU VALERIU,62,UNIUNEA SOCIAL LIBERALĂ,
97189,ROTARU DĂNUȚ,61,PARTIDUL SOCIAL DEMOCRAT,
97394,ZOTA COSTEL,62,UNIUNEA SOCIAL LIBERALĂ,
96888,MARTINUȘ CĂTĂLIN IULIAN,62,UNIUNEA SOCIAL LIBERALĂ,
96904,BUTNARIU DORIN - PETRU,62,UNIUNEA SOCIAL LIBERALĂ,
98202,POPA GEORGEL,62,UNIUNEA SOCIAL LIBERALĂ,
99441,VOINESCU DANIEL,15,PARTIDUL DEMOCRAT LIBERAL,
98685,IRIMIA MIHAI,31,PARTIDUL NAȚIONAL LIBERAL,
100308,CIOBOTARU VIOREL,62,UNIUNEA SOCIAL LIBERALĂ,
121876,GRUMEZESCU DOINEL,61,PARTIDUL SOCIAL DEMOCRAT,
163324,ZANFIR VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
162452,BRAȘOVEANU CONSTANTIN - RELU,62,UNIUNEA SOCIAL LIBERALĂ,
162595,BARBU VASILICĂ,62,UNIUNEA SOCIAL LIBERALĂ,
161829,CIUPILAN IOAN,999,CANDIDAT INDEPENDENT,
161945,PAVĂL VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
162014,AMANCI MONICA,62,UNIUNEA SOCIAL LIBERALĂ,
162069,COJOCARU DĂNUȚ,62,UNIUNEA SOCIAL LIBERALĂ,
162149,MITROFAN MIHAI,61,PARTIDUL SOCIAL DEMOCRAT,
162194,VÎNĂTORU VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
162327,MATEI CONSTANTIN,31,PARTIDUL NAȚIONAL LIBERAL,
162381,CĂRĂUȘU HORAȚIU,62,UNIUNEA SOCIAL LIBERALĂ,
162498,MILIARE IULIAN,62,UNIUNEA SOCIAL LIBERALĂ,
162693,DOROBANȚU ION,31,PARTIDUL NAȚIONAL LIBERAL,
162924,TĂRĂGAN VASILE,61,PARTIDUL SOCIAL DEMOCRAT,
162791,CIOBOTARU VIOREL - LUCIAN,62,UNIUNEA SOCIAL LIBERALĂ,
162871,PANTEA ADRIAN,31,PARTIDUL NAȚIONAL LIBERAL,
163137,CÎRJONȚU SILVESTRU,61,PARTIDUL SOCIAL DEMOCRAT,
163208,GĂLĂȚANU GIGEL,62,UNIUNEA SOCIAL LIBERALĂ,
167277,SIMA HRISTACHE,5,PARTIDUL ROMÂNIA MARE,
164062,SCUTELNICU MIRCIA,62,UNIUNEA SOCIAL LIBERALĂ,
163486,TURCU AUREL,62,UNIUNEA SOCIAL LIBERALĂ,
163734,VIERU CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
163618,PECHEANU GELU,15,PARTIDUL DEMOCRAT LIBERAL,
164339,TOTOLICI IONUȚ - ADRIAN,61,PARTIDUL SOCIAL DEMOCRAT,
163681,CHIRIAC PETRICĂ,62,UNIUNEA SOCIAL LIBERALĂ,
163903,STUPU COSTICĂ,62,UNIUNEA SOCIAL LIBERALĂ,
163967,IBĂNESCU NIXON - NECULAI,15,PARTIDUL DEMOCRAT LIBERAL,
164197,ȚABĂRĂ VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
164277,FLOREA VIOREL,62,UNIUNEA SOCIAL LIBERALĂ,
164393,NOVAC VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
164598,AGAFIȚEI EMILIAN,62,UNIUNEA SOCIAL LIBERALĂ,
165130,LEFTER GRIGORE,62,UNIUNEA SOCIAL LIBERALĂ,http://www.pna.ro/comunicat.xhtml?id=4855 </br>
164687,HRISCU VALERIAN,62,UNIUNEA SOCIAL LIBERALĂ,
164749,OANEA CORNELIU,61,PARTIDUL SOCIAL DEMOCRAT,
166137,TAMAȘ CIPRIAN - ROBERT,56,PARTIDUL CONSERVATOR,
164892,AGAFIȚEI DORUL - INELUȘ,62,UNIUNEA SOCIAL LIBERALĂ,
164936,CREȚU DĂNUȚ,15,PARTIDUL DEMOCRAT LIBERAL,
165185,DIACONU TEMISTOCLE,62,UNIUNEA SOCIAL LIBERALĂ,
165069,SONEA IORGU,62,UNIUNEA SOCIAL LIBERALĂ,
165336,POEDE GHEORGHE,57,PARTIDUL POPORULUI - DAN DIACONESCU,
167295,ARTENI SEBASTIAN,31,PARTIDUL NAȚIONAL LIBERAL,
165416,GÎFU MARICEL,56,PARTIDUL CONSERVATOR,
166707,PÎRCIU LIVIU,62,UNIUNEA SOCIAL LIBERALĂ,
